artist_id,canonical_name,aliases_json,source,updated_at,is_enabled,ticketjam_watch,ticketjam_benchmark_tier,ticketjam_watch_reason
wd:Q107108944,Kyeong-ha,"[""Kyeongha"", ""Lee Kyeong-ha""]",wikidata,2026-05-01,1,0,,
wd:Q28970744,Kyla,"[""솔희"", ""카일라 매시"", ""Kyla Massie""]",wikidata,2026-05-01,1,0,,
wd:Q68479278,Kyle,"[""Ma Jaekyung"", ""마재경""]",wikidata,2026-05-01,1,0,,
wd:Q16978890,Kyo,[],wikidata,2026-05-01,1,0,,
wd:Q104866633,KyoungSeo,"[""Lee Gyeong-seo"", ""이경서""]",wikidata,2026-05-01,1,0,,
wd:Q112021326,KyoungSeo,[],wikidata,2026-05-01,1,0,,
wd:Q56691094,Kyu-Man Cho,"[""Jo Kyuman""]",wikidata,2026-05-01,1,0,,
wd:Q109308262,Kyujin,"[""Jang Kyu-jin"", ""장규진""]",wikidata,2026-02-24,1,0,,
wd:Q106271704,Kyujin Choi,[],wikidata,2026-05-01,1,0,,
wd:Q12586220,Kyumin,[],wikidata,2026-05-01,1,0,,
wd:Q110118094,Kyung Dasom,"[""Dasom Kyung""]",wikidata,2026-05-01,1,0,,
wd:Q112021229,Kyungmin,"[""Kim Kyungmin""]",wikidata,2026-05-01,1,0,,
wd:Q6452755,Kyungsun Suh,[],wikidata,2026-05-01,1,0,,
wd:Q126684228,Kyuri,[],wikidata,2026-05-01,1,0,,
wd:Q12601874,Kŭm-yŏn Sŏng,[],wikidata,2026-05-01,1,0,,
wd:Q105438506,LA POEM,[],wikidata,2026-05-01,1,0,,
wd:Q65052765,LABELUP,[],wikidata,2026-02-24,1,0,,
wd:Q18344661,LABOUM,"[""라 붐""]",wikidata,2026-02-24,1,0,,
wd:Q119011449,LALARY,"[""Lalary""]",wikidata,2026-02-24,1,0,,
wd:Q117435379,LAS,[],wikidata,2026-05-01,1,0,,
wd:Q13580493,LC9,"[""엘씨나인""]",wikidata,2026-02-24,1,0,,
wd:Q16766702,LE,"[""Ahn Hyo-jin"", ""アン・ヒョジン""]",wikidata,2026-02-24,1,0,,
wd:Q111381707,LE SSERAFIM,"[""ル セラフィム"", ""ル・セラフィム""]",wikidata,2026-02-24,1,0,,
wd:Q16090814,LEE DONG WOO,[],wikidata,2026-05-01,1,0,,
wd:Q107005985,LIGHTSUM,"[""ライトサム"", ""라잇썸""]",wikidata,2026-02-24,1,0,,
wd:Q65053241,LIMITLESS (韓国のアイドルグループ),"[""리미트리스""]",wikidata,2026-02-24,1,0,,
wd:Q133826419,LIN,[],wikidata,2026-05-01,1,0,,
wd:Q114771282,LIONESSES,[],wikidata,2026-02-24,1,0,,
wd:Q31351226,LIPBUBBLE,"[""LIP BUBBLE""]",wikidata,2026-02-24,1,0,,
wd:Q117435377,LIVE ALIVE,[],wikidata,2026-05-01,1,0,,
wd:Q60987933,LIVE HIGH,[],wikidata,2026-05-01,1,0,,
wd:Q110113934,LIVRSIDE,[],wikidata,2026-05-01,1,0,,
wd:Q137800046,LNGSHOT,[],wikidata,2026-05-01,1,0,,
wd:Q16096710,LOD,[],wikidata,2026-05-01,1,0,,
wd:Q117435320,LONG:D,[],wikidata,2026-05-01,1,0,,
wd:Q18437003,LOVELYZ,"[""ラブリーズ"", ""Lovelyz""]",wikidata,2026-02-24,1,0,,
wd:Q123922787,LOVElution,[],wikidata,2026-05-01,1,0,,
wd:Q489552,LPG,"[""엘피지""]",wikidata,2026-02-24,1,0,,
wd:Q15052725,LU:KUS,[],wikidata,2026-02-24,1,0,,
wd:Q56811340,LUCENTE,"[""루첸트""]",wikidata,2026-02-24,1,0,,
wd:Q65050852,LULUZ,[],wikidata,2026-05-01,1,0,,
wd:Q119521803,LUN8,"[""루네이트""]",wikidata,2026-02-24,1,0,,
wd:Q12594214,LUNAFLY,[],wikidata,2026-02-24,1,0,,
wd:Q98136614,LUNARSOLAR,"[""Si""]",wikidata,2026-02-24,1,0,,
wd:Q6460281,LUV,"[""러브""]",wikidata,2026-02-24,1,0,,
wd:Q3019708,La Vie en rose,[],wikidata,2026-05-01,1,0,,
wd:Q110114818,Lacuna,[],wikidata,2026-05-01,1,0,,
wd:Q11588897,Ladies' Code,"[""레이디스 코드""]",wikidata,2026-05-01,1,0,,
wd:Q6469903,Lady,[],wikidata,2026-02-24,1,0,,
wd:Q12593984,Lalasweet,[],wikidata,2026-05-01,1,0,,
wd:Q112620284,Lapillus,[],wikidata,2026-02-24,1,0,,
wd:Q137734516,Latency,[],wikidata,2026-02-24,1,0,,
wd:Q64785158,Layeon,"[""이지민"", ""La Yeon"", ""Lee Jimin""]",wikidata,2026-02-24,1,0,,
wd:Q85977791,Layone,"[""Rae-won""]",wikidata,2026-05-01,1,0,,
wd:Q50080006,Laysha,"[""LAYSHA""]",wikidata,2026-02-24,1,0,,
wd:Q12594074,Lazy Bone,[],wikidata,2026-05-01,1,0,,
wd:Q487363,Led Apple,"[""Ledapple"", ""LedT""]",wikidata,2026-05-01,1,0,,
wd:Q17314673,Lee A-yeong,[],wikidata,2026-05-01,1,0,,
wd:Q21710299,Lee Ae-ran,[],wikidata,2026-05-01,1,0,,
wd:Q12611980,Lee An,"[""이동희""]",wikidata,2026-05-01,1,0,,
wd:Q117133697,Lee Arumsoul,"[""Arumsoul Lee"", ""Lee A-reum-sol"", ""Lee A-rum-soul"", ""Lee Areumsol""]",wikidata,2026-05-01,1,0,,
wd:Q119431996,Lee Byeong-chan,[],wikidata,2026-05-01,1,0,,
wd:Q66441287,Lee Chae-lin,"[""채린"", ""Chaelin""]",wikidata,2026-02-24,1,0,,
wd:Q16071030,Lee Chan-hyuk,[],wikidata,2026-02-24,1,0,,
wd:Q120962762,Lee Chan-young,"[""Lee Chan-yeong"", ""Lee Chanyeong"", ""Lee Chanyoung""]",wikidata,2026-05-01,1,0,,
wd:Q21710330,Lee Cheong-a,[],wikidata,2026-05-01,1,0,,
wd:Q107109600,Lee Choong-joo,[],wikidata,2026-05-01,1,0,,
wd:Q131582080,Lee Da-eul,"[""Lee Daeul""]",wikidata,2026-05-01,1,0,,
wd:Q80126987,Lee Da-won,"[""다원"", ""Dawon""]",wikidata,2026-02-24,1,0,,
wd:Q19854876,Lee Dae-yeol,[],wikidata,2026-05-01,1,0,,
wd:Q97212696,Lee Daewon,"[""Lee Dae-won""]",wikidata,2026-05-01,1,0,,
wd:Q61701116,Lee Dong-June,[],wikidata,2026-05-01,1,0,,
wd:Q19940775,Lee Dong-gyu,[],wikidata,2026-05-01,1,0,,
wd:Q12611273,Lee Dong-ho,[],wikidata,2026-05-01,1,0,,
wd:Q67991392,Lee Dong-won,"[""Dongwon""]",wikidata,2026-05-01,1,0,,
wd:Q107109143,Lee Dongheon,"[""이동헌""]",wikidata,2026-02-24,1,0,,
wd:Q67981175,Lee Dongyeol,"[""Xiao"", ""샤오"", ""Lee Dong-yeol"", ""Dongyeol""]",wikidata,2026-05-01,1,0,,
wd:Q51884158,Lee Eui-jin,"[""이의진""]",wikidata,2026-02-24,1,0,,
wd:Q12612361,Lee Eui-jung,[],wikidata,2026-05-01,1,0,,
wd:Q12612328,Lee Eun,"[""Lee Kyung Eun"", ""이경은""]",wikidata,2026-05-01,1,0,,
wd:Q60668946,Lee Eun-ju,"[""이은주"", ""Lee Eun Joo"", ""Eunjoo"", ""Eunsom""]",wikidata,2026-02-24,1,0,,
wd:Q11266510,Lee Eun-mi,[],wikidata,2026-05-01,1,0,,
wd:Q55733362,Lee Eun-sung,"[""Eunsung""]",wikidata,2026-05-01,1,0,,
wd:Q12610817,Lee Gai,"[""Lee Hee Jung"", ""이희정""]",wikidata,2026-05-01,1,0,,
wd:Q28530070,Lee Geon,"[""이시우"", ""이건""]",wikidata,2026-05-01,1,0,,
wd:Q16183237,Lee Geon Don,[],wikidata,2026-05-01,1,0,,
wd:Q12610886,Lee Gyung-min,[],wikidata,2026-05-01,1,0,,
wd:Q12613032,Lee Ha-neul,"[""이근배""]",wikidata,2026-05-01,1,0,,
wd:Q16091255,Lee Ha-rin,[],wikidata,2026-05-01,1,0,,
wd:Q18648456,Lee Haena,"[""Haena"", ""Lee Hae-na""]",wikidata,2026-05-01,1,0,,
wd:Q119433195,Lee Han-beom,[],wikidata,2026-05-01,1,0,,
wd:Q138117792,Lee Han-bit,[],wikidata,2026-05-01,1,0,,
wd:Q113490023,Lee Handeul,[],wikidata,2026-05-01,1,0,,
wd:Q117435055,Lee Hee Jeong Band,[],wikidata,2026-05-01,1,0,,
wd:Q496444,Lee Hee-ah,[],wikidata,2026-05-01,1,0,,
wd:Q3079167,Lee Hee-jin,[],wikidata,2026-02-24,1,0,,
wd:Q18551486,Lee Hong-bin,[],wikidata,2026-02-24,1,0,,
wd:Q134986686,Lee Hwa-Jun,[],wikidata,2026-05-01,1,0,,
wd:Q12613248,Lee Hwajungseon,[],wikidata,2026-05-01,1,0,,
wd:Q105706350,Lee Hwi-min,"[""Lil Moshpit"", ""릴 모쉬핏""]",wikidata,2026-05-01,1,0,,
wd:Q53316231,Lee Hye-bin,"[""이혜빈"", ""Hyebin""]",wikidata,2026-02-24,1,0,,
wd:Q21710343,Lee Hye-ran,[],wikidata,2026-05-01,1,0,,
wd:Q28653748,Lee Hye-youn,"[""Hye-Youn Lee""]",wikidata,2026-05-01,1,0,,
wd:Q134569846,Lee Hyeop,"[""협"", ""HYEOP""]",wikidata,2026-05-01,1,0,,
wd:Q105706349,Lee Hyoyeong,[],wikidata,2026-05-01,1,0,,
wd:Q16182632,Lee Hyun Seok,[],wikidata,2026-05-01,1,0,,
wd:Q121605178,Lee Hyun-ho,"[""현호"", ""Hyunho""]",wikidata,2026-05-01,1,0,,
wd:Q9210578,Lee Hyun-jae,"[""Lee Hyeon-jae""]",wikidata,2026-05-01,1,0,,
wd:Q20444233,Lee Hyun-seob,[],wikidata,2026-05-01,1,0,,
wd:Q12612384,Lee In-gwon,"[""임영일"", ""In-kwon Lee""]",wikidata,2026-05-01,1,0,,
wd:Q134519981,Lee In-haeng,"[""In Haeng"", ""Inhaeng"", ""Joo Ei-an"", ""인행"", ""주이안""]",wikidata,2026-05-01,1,0,,
wd:Q47666667,Lee In-woo,[],wikidata,2026-05-01,1,0,,
wd:Q17564685,Lee Ja-ram,[],wikidata,2026-05-01,1,0,,
wd:Q55737697,Lee Jae Min,[],wikidata,2026-05-01,1,0,,
wd:Q12613109,Lee Jae Yong,[],wikidata,2026-05-01,1,0,,
wd:Q93970112,Lee Jae-hee,"[""Jaehee"", ""재희"", ""Lee Jaehee""]",wikidata,2026-02-24,1,0,,
wd:Q12612527,Lee Jae-hoon,[],wikidata,2026-02-24,1,0,,
wd:Q18052766,Lee Jae-sook,[],wikidata,2026-05-01,1,0,,
wd:Q29452270,Lee Jae-woong,"[""이재웅"", ""Jae-woong""]",wikidata,2026-05-01,1,0,,
wd:Q12612447,Lee Jang-hui,[],wikidata,2026-05-01,1,0,,
wd:Q55737695,Lee Jang-jun,[],wikidata,2026-05-01,1,0,,
wd:Q22974740,Lee Jangwon,"[""JangWon Lee""]",wikidata,2026-05-01,1,0,,
wd:Q25464517,Lee Jeong-hoon,[],wikidata,2026-05-01,1,0,,
wd:Q134315862,Lee Ji-ham,"[""Lee Dong-hun""]",wikidata,2026-05-01,1,0,,
wd:Q114690506,Lee Ji-soo,"[""Uin"", ""유인""]",wikidata,2026-05-01,1,0,,
wd:Q16182566,Lee Jin-gwan,[],wikidata,2026-05-01,1,0,,
wd:Q12612820,Lee Jin-sil,[],wikidata,2026-05-01,1,0,,
wd:Q8985180,Lee Jin-sung,[],wikidata,2026-05-01,1,0,,
wd:Q97339428,Lee Jin-woo,"[""Jinwoo"", ""이진우""]",wikidata,2026-05-01,1,0,,
wd:Q27952151,Lee Jong-Bak,[],wikidata,2026-05-01,1,0,,
wd:Q117478089,Lee Jong-hee,"[""이레"", ""IREAH""]",wikidata,2026-05-01,1,0,,
wd:Q23007883,Lee Jong-hwa,"[""Jota"", ""Lee Jonghwa""]",wikidata,2026-05-01,1,0,,
wd:Q131547620,Lee Jong-soo,[],wikidata,2026-05-01,1,0,,
wd:Q12612668,Lee Jong-won,[],wikidata,2026-05-01,1,0,,
wd:Q12617477,Lee Joo-hee,[],wikidata,2026-05-01,1,0,,
wd:Q61863774,Lee Ju Yeon,"[""이주연"", ""Lee Juyeon"", ""Le Ju-yeon""]",wikidata,2026-05-01,1,0,,
wd:Q55733437,Lee Ju-hui,[],wikidata,2026-05-01,1,0,,
wd:Q110116091,Lee Ju-sun,[],wikidata,2026-05-01,1,0,,
wd:Q62984234,Lee Ju-yeon,"[""주연"", ""Juyeon""]",wikidata,2026-02-24,1,0,,
wd:Q131582068,Lee Jun-hyuk,"[""Jun Hyuk"", ""Junhyuk"", ""Lee Jun Hyuk""]",wikidata,2026-05-01,1,0,,
wd:Q65054045,Lee Jun-sang,[],wikidata,2026-05-01,1,0,,
wd:Q85984098,Lee Jung Woo,"[""Lee Jeong-woo""]",wikidata,2026-05-01,1,0,,
wd:Q112020842,Lee Jung-hoon,"[""Junghoon""]",wikidata,2026-05-01,1,0,,
wd:Q21059947,Lee Jung-hoon,[],wikidata,2026-05-01,1,0,,
wd:Q12612702,Lee Juno,[],wikidata,2026-02-24,1,0,,
wd:Q60529223,Lee Keon-hee,"[""Keon-hee"", ""Keonhee""]",wikidata,2026-02-24,1,0,,
wd:Q19657173,Lee Keum-jo,"[""금조"", ""Keumjo""]",wikidata,2026-02-24,1,0,,
wd:Q16175701,Lee Ki-wook,[],wikidata,2026-05-01,1,0,,
wd:Q81226708,Lee Kwan-ok,[],wikidata,2026-05-01,1,0,,
wd:Q1811886,Lee Kwang-keun,[],wikidata,2026-05-01,1,0,,
wd:Q111693305,Lee Kyoung-yoon,"[""Kyoung-yoon"", ""Kyoungyoon"", ""경윤""]",wikidata,2026-02-24,1,0,,
wd:Q16090693,Lee Kyung-sub,[],wikidata,2026-05-01,1,0,,
wd:Q16182323,Lee Miki,"[""LEE MIKI""]",wikidata,2026-05-01,1,0,,
wd:Q135652313,Lee Min,"[""이민영"", ""Lee Min-Young"", ""Lee Min-yeong""]",wikidata,2026-05-01,1,0,,
wd:Q18648440,Lee Min-hui,[],wikidata,2026-05-01,1,0,,
wd:Q60669036,Lee Min-ji,"[""Roeun"", ""로은""]",wikidata,2026-02-24,1,0,,
wd:Q56660245,Lee Na-gyung,"[""Lee Na-kyung"", ""Lee Na-gyeong"", ""Nagyung"", ""Nakyung""]",wikidata,2026-02-24,1,0,,
wd:Q65052562,Lee Ru-rin,"[""루빈""]",wikidata,2026-05-01,1,0,,
wd:Q97220728,Lee Sae-on,[],wikidata,2026-05-01,1,0,,
wd:Q123059195,Lee Sang Eun,"[""Sylvia Lee"", ""Lee Sang-eun"", ""Lee Sangeun"", ""Sylvia Sang-eun Lee""]",wikidata,2026-05-01,1,0,,
wd:Q21577070,Lee Sang-eun,[],wikidata,2026-05-01,1,0,,
wd:Q16090947,Lee Sang-ho,[],wikidata,2026-05-01,1,0,,
wd:Q16177982,Lee Sang-hoon,"[""Lee Sang-hun""]",wikidata,2026-05-01,1,0,,
wd:Q18684963,Lee Sang-hwa,[],wikidata,2026-05-01,1,0,,
wd:Q112021637,Lee Sang-hyeok,"[""Lee Sang-Hyeok""]",wikidata,2026-05-01,1,0,,
wd:Q85884657,Lee Sang-hyuk,"[""다원"", ""Dawon""]",wikidata,2026-05-01,1,0,,
wd:Q12611656,Lee Sang-woo,[],wikidata,2026-05-01,1,0,,
wd:Q63226267,Lee Se-bin,"[""세빈"", ""Sebin""]",wikidata,2026-02-24,1,0,,
wd:Q12611814,Lee Se-joon,[],wikidata,2026-05-01,1,0,,
wd:Q55733253,Lee Se-mi,[],wikidata,2026-05-01,1,0,,
wd:Q107109316,Lee Se-young,[],wikidata,2026-05-01,1,0,,
wd:Q56660256,Lee Seo-yeon,"[""Y:SY""]",wikidata,2026-02-24,1,0,,
wd:Q64177114,Lee Seo-young,"[""Anne"", ""앤"", ""李西英""]",wikidata,2026-02-24,1,0,,
wd:Q112020932,Lee Seo-young,"[""Seoyoung"", ""서영""]",wikidata,2026-05-01,1,0,,
wd:Q56691013,Lee Seok-cheol,"[""Seokcheol""]",wikidata,2026-05-01,1,0,,
wd:Q27951904,Lee Seol-a,[],wikidata,2026-05-01,1,0,,
wd:Q118773875,Lee Seung-Bin,[],wikidata,2026-05-01,1,0,,
wd:Q56691022,Lee Seung-hyun,"[""Seunghyun""]",wikidata,2026-05-01,1,0,,
wd:Q108195481,Lee Seung-yun,[],wikidata,2026-05-01,1,0,,
wd:Q31177361,Lee Si Eun,"[""Lee Si-eun"", ""Lee Sieun""]",wikidata,2026-05-01,1,0,,
wd:Q47666529,Lee Si-an,"[""이윤진"", ""Lee Sian""]",wikidata,2026-05-01,1,0,,
wd:Q11266108,Lee So Eun,[],wikidata,2026-05-01,1,0,,
wd:Q16178661,Lee So Min,[],wikidata,2026-05-01,1,0,,
wd:Q16083607,Lee So-jung,"[""이소정"", ""Sojung"", ""Yi So-Jeong""]",wikidata,2026-02-24,1,0,,
wd:Q625435,Lee So-ra,[],wikidata,2026-05-01,1,0,,
wd:Q30923727,Lee So-yul,"[""Jenny"", ""제니"", ""Lee Jenny""]",wikidata,2026-02-24,1,0,,
wd:Q130900237,Lee Solomon,[],wikidata,2026-05-01,1,0,,
wd:Q16097622,Lee Soo,[],wikidata,2026-05-01,1,0,,
wd:Q100794150,Lee Soo-dam,"[""Lee Soodam"", ""Lee Su-dam"", ""Lee Sudam"", ""Soodam"", ""수담""]",wikidata,2026-02-24,1,0,,
wd:Q93969535,Lee Soo-jin,"[""Soojin"", ""Lee Soojin""]",wikidata,2026-02-24,1,0,,
wd:Q117357955,Lee Suho,"[""Lee Soo-ho"", ""Lee Su Ho"", ""Leesuho"", ""Suho Lee""]",wikidata,2026-05-01,1,0,,
wd:Q12611743,Lee Sun-ho,"[""Sun Ho Lee""]",wikidata,2026-05-01,1,0,,
wd:Q132564133,Lee Sun-jung,"[""Lee Seon-jeong"", ""Lee Sunjung""]",wikidata,2026-05-01,1,0,,
wd:Q16097348,Lee Sung-hyun,"[""성현"", ""Sunghyun""]",wikidata,2026-05-01,1,0,,
wd:Q16090965,Lee Sung-jin,"[""Sungjin""]",wikidata,2026-05-01,1,0,,
wd:Q12602098,Lee Sung-jong,"[""Sungjong"", ""이성종""]",wikidata,2026-02-24,1,0,,
wd:Q16097619,Lee Sung-woo,[],wikidata,2026-05-01,1,0,,
wd:Q104665815,Lee Tae-vin,[],wikidata,2026-02-24,1,0,,
wd:Q108261336,Lee Tae-yee,"[""Dalha"", ""Hayun"", ""Lee Taeyee"", ""달하"", ""이태이"", ""이하윤"", ""하윤""]",wikidata,2026-05-01,1,0,,
wd:Q18815692,Lee Taek-lim,"[""이대구""]",wikidata,2026-05-01,1,0,,
wd:Q105706250,Lee Won-young,"[""Lee Wonyoung"", ""Lee Won-yeong"", ""Lee Wonyeong""]",wikidata,2026-05-01,1,0,,
wd:Q34439554,Lee Woo-jin,"[""Woojin""]",wikidata,2026-05-01,1,0,,
wd:Q133847566,Lee Woo-ju,"[""Lee Woo Ju"", ""우주""]",wikidata,2026-05-01,1,0,,
wd:Q134986685,Lee Yang-Jun,[],wikidata,2026-05-01,1,0,,
wd:Q112022829,Lee Ye-jun,"[""강태풍""]",wikidata,2026-05-01,1,0,,
wd:Q73920080,Lee Ye-so,"[""Yeso"", ""예소""]",wikidata,2026-02-24,1,0,,
wd:Q123157136,Lee Yeon-hwa,[],wikidata,2026-05-01,1,0,,
wd:Q16179846,Lee Yeon-kyung,[],wikidata,2026-05-01,1,0,,
wd:Q113489856,Lee Yoon-ah,[],wikidata,2026-05-01,1,0,,
wd:Q12612305,Lee Yoon-mi,"[""李允美""]",wikidata,2026-05-01,1,0,,
wd:Q16766917,Lee Young-jun,[],wikidata,2026-05-01,1,0,,
wd:Q10976505,Lee Yunjeong,[],wikidata,2026-05-01,1,0,,
wd:Q19162089,Lee Zi Yi,"[""Z. E.""]",wikidata,2026-05-01,1,0,,
wd:Q61100312,Lee kwang-hyun,[],wikidata,2026-05-01,1,0,,
wd:Q20651978,"Lee, Won-Min",[],wikidata,2026-05-01,1,0,,
wd:Q483529,Lee-tzsche,"[""Lee-Tzsche"", ""リーチェ"", ""리채"", ""Lee Sang-eun""]",wikidata,2026-05-01,1,0,,
wd:Q60529282,Leedo,"[""김건학""]",wikidata,2026-05-01,1,0,,
wd:Q22973728,Leeds,[],wikidata,2026-05-01,1,0,,
wd:Q127427967,Leehan,"[""김동현"", ""Kim Dong-hyun""]",wikidata,2026-05-01,1,0,,
wd:Q80139997,Leellamarz,[],wikidata,2026-05-01,1,0,,
wd:Q71442517,Leeseul,"[""이슬"", ""Kim Lee-seul"", ""LeeSeul""]",wikidata,2026-02-24,1,0,,
wd:Q133828175,Leesol,"[""이수민"", ""Lee Su-min"", ""Lee Sumin""]",wikidata,2026-02-24,1,0,,
wd:Q490010,Leessang,"[""Lee Ssang"", ""LeeSSang""]",wikidata,2026-05-01,1,0,,
wd:Q123290394,Legit Goons,[],wikidata,2026-05-01,1,0,,
wd:Q100397038,Leia,"[""Larissa Ayumi""]",wikidata,2026-02-24,1,0,,
wd:Q64177448,Lena,"[""레나"", ""Kang Lena""]",wikidata,2026-02-24,1,0,,
wd:Q136388103,Leo & Sangwon,"[""레오 & 상원""]",wikidata,2026-05-01,1,0,,
wd:Q106580884,Letteamor,[],wikidata,2026-05-01,1,0,,
wd:Q138034166,Liaxy,[],wikidata,2026-05-01,1,0,,
wd:Q121619620,Libelante,[],wikidata,2026-05-01,1,0,,
wd:Q12599550,Light & Salt,[],wikidata,2026-05-01,1,0,,
wd:Q110116004,Lighthouse,[],wikidata,2026-05-01,1,0,,
wd:Q65053908,Like A Movie,[],wikidata,2026-05-01,1,0,,
wd:Q112021770,Lil 9ap,[],wikidata,2026-05-01,1,0,,
wd:Q23927278,Lil Boi,"[""Oh Seung-taek""]",wikidata,2026-05-01,1,0,,
wd:Q24867649,Lil Cham,[],wikidata,2026-05-01,1,0,,
wd:Q117434678,Lil Cherry,"[""Jeong Seon-u"", ""Jung Sun-woo"", ""정선우""]",wikidata,2026-05-01,1,0,,
wd:Q117435261,Lilli lilli,[],wikidata,2026-05-01,1,0,,
wd:Q118233753,Lilpa,[],wikidata,2026-05-01,1,0,,
wd:Q16182727,Lim Byeong-soo,"[""Hernan Im""]",wikidata,2026-05-01,1,0,,
wd:Q18815703,Lim Changje,[],wikidata,2026-05-01,1,0,,
wd:Q137927003,Lim Ha-ram,"[""Hana""]",wikidata,2026-05-01,1,0,,
wd:Q47673683,Lim Hyun-jae,[],wikidata,2026-05-01,1,0,,
wd:Q110116155,Lim Ji Soo,[],wikidata,2026-05-01,1,0,,
wd:Q1688936,Lim Jie-sun,[],wikidata,2026-05-01,1,0,,
wd:Q16193216,Lim Jun-hee,"[""Lim June-Hee""]",wikidata,2026-05-01,1,0,,
wd:Q122781208,Lim Jungmin,[],wikidata,2026-05-01,1,0,,
wd:Q91176175,Lim Se-jun,"[""Sejun"", ""세준""]",wikidata,2026-05-01,1,0,,
wd:Q125223945,Lim Seo-won,"[""서원"", ""Seowon""]",wikidata,2026-05-01,1,0,,
wd:Q27953972,Lim Seon-taek,[],wikidata,2026-05-01,1,0,,
wd:Q112021514,Lim Yeon,[],wikidata,2026-05-01,1,0,,
wd:Q14667461,Lim Yoon-Taek,"[""Lim Yoon Taek""]",wikidata,2026-05-01,1,0,,
wd:Q19968737,Lime,"[""김혜림"", ""Kim Hye-lim""]",wikidata,2026-02-24,1,0,,
wd:Q61094959,Limesoda,"[""LIMESODA""]",wikidata,2026-02-24,1,0,,
wd:Q51884738,Lin Choe Eon,[],wikidata,2026-05-01,1,0,,
wd:Q116971543,Linda.G,[],wikidata,2026-05-01,1,0,,
wd:Q27951586,Linzy,"[""Lindsay"", ""Im Min-ji"", ""Lim Min-ji"", ""임민지""]",wikidata,2026-02-24,1,0,,
wd:Q24856792,Lip Service,[],wikidata,2026-02-24,1,0,,
wd:Q12594391,Lisa,"[""Lisa Chung"", ""리사 정희선"", ""정희선""]",wikidata,2026-05-01,1,0,,
wd:Q138209196,Little Big Man,"[""Little Bigman""]",wikidata,2026-05-01,1,0,,
wd:Q132007179,Liv,"[""진경은""]",wikidata,2026-05-01,1,0,,
wd:Q120558109,Llwyd,"[""김기범""]",wikidata,2026-05-01,1,0,,
wd:Q65054379,Locky Chung,[],wikidata,2026-05-01,1,0,,
wd:Q12594099,Loco,[],wikidata,2026-02-24,1,0,,
wd:Q34455588,Longguo & Shihyun,[],wikidata,2026-02-24,1,0,,
wd:Q12606793,Lonie Jay,"[""LMNOP""]",wikidata,2026-05-01,1,0,,
wd:Q79903958,Loopy,[],wikidata,2026-05-01,1,0,,
wd:Q121975741,Loossemble,"[""Looble""]",wikidata,2026-05-01,1,0,,
wd:Q6678663,Loptimist,[],wikidata,2026-05-01,1,0,,
wd:Q16097104,Loquence,[],wikidata,2026-05-01,1,0,,
wd:Q12594114,Loro's,[],wikidata,2026-05-01,1,0,,
wd:Q24855930,Louie,[],wikidata,2026-05-01,1,0,,
wd:Q12594235,Louis Choi,[],wikidata,2026-05-01,1,0,,
wd:Q12599645,Love And Peace,[],wikidata,2026-05-01,1,0,,
wd:Q18815455,Love X Stereo,[],wikidata,2026-05-01,1,0,,
wd:Q110114826,LoveUs,[],wikidata,2026-05-01,1,0,,
wd:Q24273241,Lovey,"[""Kim Hye-soo"", ""김혜수""]",wikidata,2026-05-01,1,0,,
wd:Q12594102,Lowdown 30,[],wikidata,2026-05-01,1,0,,
wd:Q132203824,Loxx Punkman,"[""이시우""]",wikidata,2026-05-01,1,0,,
wd:Q47669568,Lua,"[""김수경"", ""Kim Soo-kyung"", ""Kim Soo Kyung""]",wikidata,2026-02-24,1,0,,
wd:Q12604837,Lucia,[],wikidata,2026-05-01,1,0,,
wd:Q3838438,Lucia Ahn,[],wikidata,2026-05-01,1,0,,
wd:Q6696924,Lucid Fall,"[""Yun Suk Jo"", ""조윤석""]",wikidata,2026-05-01,1,0,,
wd:Q16173617,Lucienna,"[""Hyeon-a Choi"", ""Hyeona Choi""]",wikidata,2026-05-01,1,0,,
wd:Q12594225,Lucite Tokki,"[""루싸이트 토끼"", ""Lucite tokki"", ""루싸이트토끼""]",wikidata,2026-05-01,1,0,,
wd:Q24882747,Lucky J,[],wikidata,2026-05-01,1,0,,
wd:Q27951671,Lucy,"[""노효정"", ""Noh Hyo-jung""]",wikidata,2026-02-24,1,0,,
wd:Q111264400,Lucy,"[""김다은"", ""Kim Da-eun""]",wikidata,2026-05-01,1,0,,
wd:Q99202670,Lucy,"[""루시"", ""LUCY""]",wikidata,2026-05-01,1,0,,
wd:Q131920790,Luke Dash,"[""위재연""]",wikidata,2026-05-01,1,0,,
wd:Q109256920,Luminous (group),[],wikidata,2026-02-24,1,0,,
wd:Q117435232,Lusty,[],wikidata,2026-05-01,1,0,,
wd:Q626218,Lyn,"[""LYN"", ""LYn""]",wikidata,2026-02-24,1,0,,
wd:Q99734537,LØREN,"[""로렌"", ""Loren"", ""Loren (lyricist)""]",wikidata,2026-05-01,1,0,,
wd:Q110116012,LØREN,[],wikidata,2026-05-01,1,0,,
wd:Q6863119,M to M,[],wikidata,2026-02-24,1,0,,
wd:Q10788934,M&D,"[""김희철&김정모""]",wikidata,2026-02-24,1,0,,
wd:Q12606816,M. Street,"[""M.Street""]",wikidata,2026-05-01,1,0,,
wd:Q22099550,M.A.P 6,"[""MAP 6"", ""맵식스""]",wikidata,2026-02-24,1,0,,
wd:Q6497037,M.C The Max,"[""M.C. The Max"", ""MC The Max""]",wikidata,2026-02-24,1,0,,
